Energy [keV],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,
Phot [cm-2],6.46576e-19,1.10648e-19,3.65608e-20,1.6563e-20,9.00296e-21,4.54043e-20,3.0922e-20,2.18747e-20,1.59897e-20,1.20174e-20,9.24763e-21,7.26132e-21,5.80171e-21,4.70612e-21,3.86832e-21,3.21707e-21,2.70339e-21,2.29292e-21,1.96109e-21,1.68998e-21,1.46636e-21,1.2803e-21,1.12426e-21,9.92443e-22,8.80333e-22,7.84393e-22,7.01818e-22,6.30367e-22,5.68234e-22,5.13952e-22,4.66324e-22,4.24363e-22,3.87254e-22,3.54317e-22,3.24984e-22,2.98777e-22,2.75292e-22,2.54186e-22,2.35165e-22,2.17981e-22,2.02416e-22,1.88286e-22,1.75429e-22,1.63706e-22,1.52995e-22,1.43189e-22,1.34196e-22,1.25933e-22,1.18327e-22,1.11316e-22,1.04842e-22,9.88554e-23,9.3311e-23,8.8169e-23,8.33937e-23,7.89532e-23,7.48188e-23,7.09648e-23,6.73677e-23,6.40068e-23,6.0863e-23,5.79193e-23,5.51599e-23,5.25708e-23,5.01391e-23,4.78532e-23,4.57022e-23,4.36765e-23,4.17671e-23,3.99659e-23,3.82653e-23,3.66585e-23,3.5139e-23,3.37012e-23,3.23396e-23,3.10493e-23,2.98257e-23,2.86645e-23,2.75619e-23,2.65143e-23,2.55183e-23,2.45707e-23,2.36687e-23,2.28096e-23,2.19909e-23,2.12103e-23,2.04655e-23,1.97547e-23,1.90758e-23,1.84271e-23,1.7807e-23,1.7214e-23,1.66465e-23,1.61032e-23,1.55829e-23,1.50844e-23,1.46065e-23,1.41482e-23,1.37086e-23,1.32874e-23,1.28823e-23,1.24934e-23,1.212e-23,1.17612e-23,1.14163e-23,1.10847e-23,1.07658e-23,1.04589e-23,1.01635e-23,9.87907e-24,9.60509e-24,9.3411e-24,9.08665e-24,8.84131e-24,8.60467e-24,8.37637e-24,8.15603e-24,7.94331e-24,7.73789e-24,7.53946e-24,7.34772e-24,7.1624e-24,6.98323e-24,6.80996e-24,6.64235e-24,6.48018e-24,6.32321e-24,6.17126e-24,6.02411e-24,5.88159e-24,5.74351e-24,5.6097e-24,5.48e-24,5.35426e-24,5.23231e-24,5.11403e-24,4.99928e-24,4.88792e-24,4.77984e-24,4.67491e-24,4.57302e-24,4.47406e-24,4.37792e-24,4.28452e-24,4.19374e-24,4.10551e-24,4.01973e-24,3.93631e-24,3.85519e-24,
Compt [cm-2],9.63957e-25,2.2907e-24,3.47937e-24,4.49911e-24,5.369e-24,6.11294e-24,6.752e-24,7.30348e-24,7.78139e-24,8.19702e-24,8.55958e-24,8.87658e-24,9.15425e-24,9.39775e-24,9.61143e-24,9.81147e-24,9.99709e-24,1.01692e-23,1.03287e-23,1.04764e-23,1.06129e-23,1.07392e-23,1.08558e-23,1.09633e-23,1.10624e-23,1.11536e-23,1.12374e-23,1.13143e-23,1.13848e-23,1.14492e-23,1.1508e-23,1.15615e-23,1.16102e-23,1.16542e-23,1.16939e-23,1.17296e-23,1.17616e-23,1.179e-23,1.18151e-23,1.18372e-23,1.18564e-23,1.18729e-23,1.18869e-23,1.18986e-23,1.1908e-23,1.19154e-23,1.19209e-23,1.19245e-23,1.19265e-23,1.19269e-23,1.19258e-23,1.19234e-23,1.19197e-23,1.19147e-23,1.19086e-23,1.19015e-23,1.18934e-23,1.18844e-23,1.18745e-23,1.18638e-23,1.18523e-23,1.18402e-23,1.18274e-23,1.1814e-23,1.18e-23,1.17855e-23,1.17705e-23,1.17551e-23,1.17392e-23,1.1723e-23,1.17063e-23,1.16894e-23,1.16721e-23,1.16545e-23,1.16367e-23,1.16186e-23,1.16003e-23,1.15818e-23,1.15631e-23,1.15442e-23,1.15252e-23,1.1506e-23,1.14867e-23,1.14673e-23,1.14478e-23,1.14282e-23,1.14085e-23,1.13888e-23,1.13689e-23,1.13491e-23,1.13291e-23,1.13092e-23,1.12892e-23,1.12692e-23,1.12492e-23,1.12292e-23,1.12091e-23,1.11891e-23,1.11691e-23,1.11491e-23,1.11291e-23,1.11092e-23,1.10893e-23,1.10694e-23,1.10495e-23,1.10297e-23,1.10099e-23,1.09901e-23,1.09704e-23,1.09508e-23,1.09312e-23,1.09116e-23,1.08922e-23,1.08727e-23,1.08534e-23,1.0834e-23,1.08148e-23,1.07956e-23,1.07765e-23,1.07574e-23,1.07385e-23,1.07195e-23,1.07007e-23,1.06819e-23,1.06632e-23,1.06446e-23,1.0626e-23,1.06076e-23,1.05891e-23,1.05708e-23,1.05526e-23,1.05344e-23,1.05163e-23,1.04982e-23,1.04803e-23,1.04624e-23,1.04446e-23,1.04269e-23,1.04092e-23,1.03916e-23,1.03741e-23,1.03567e-23,1.03394e-23,1.03221e-23,1.03049e-23,1.02878e-23,1.02708e-23,1.02538e-23,1.02369e-23,
Rayl [cm-2],3.71511e-22,3.14642e-22,2.50337e-22,1.98325e-22,1.53426e-22,9.16853e-23,1.25828e-22,1.17114e-22,1.06076e-22,9.585e-23,8.6821e-23,7.90047e-23,7.2225e-23,6.62205e-23,6.09814e-23,5.62357e-23,5.19949e-23,4.82088e-23,4.47593e-23,4.16633e-23,3.8827e-23,3.62644e-23,3.39428e-23,3.17976e-23,2.9874e-23,2.80651e-23,2.64372e-23,2.49521e-23,2.35428e-23,2.22629e-23,2.10964e-23,2.003e-23,1.90521e-23,1.8153e-23,1.7324e-23,1.65578e-23,1.58481e-23,1.51891e-23,1.4576e-23,1.39697e-23,1.33962e-23,1.28608e-23,1.23602e-23,1.18912e-23,1.14513e-23,1.1038e-23,1.06491e-23,1.02827e-23,9.937e-24,9.61048e-24,9.30168e-24,9.00539e-24,8.71584e-24,8.44136e-24,8.1809e-24,7.93349e-24,7.69826e-24,7.47439e-24,7.26115e-24,7.05785e-24,6.86388e-24,6.67275e-24,6.48826e-24,6.31196e-24,6.14335e-24,5.98198e-24,5.82744e-24,5.67934e-24,5.53731e-24,5.40102e-24,5.27016e-24,5.14443e-24,5.02129e-24,4.90023e-24,4.78379e-24,4.67175e-24,4.56388e-24,4.45996e-24,4.35981e-24,4.26325e-24,4.17009e-24,4.08019e-24,3.99338e-24,3.90952e-24,3.82848e-24,3.74927e-24,3.67088e-24,3.59505e-24,3.52169e-24,3.45069e-24,3.38194e-24,3.31534e-24,3.25081e-24,3.18827e-24,3.12762e-24,3.06879e-24,3.01172e-24,2.95632e-24,2.90253e-24,2.8503e-24,2.79955e-24,2.75023e-24,2.7023e-24,2.65569e-24,2.6089e-24,2.56316e-24,2.51865e-24,2.47535e-24,2.43321e-24,2.39218e-24,2.35224e-24,2.31332e-24,2.27542e-24,2.23848e-24,2.20247e-24,2.16737e-24,2.13314e-24,2.09976e-24,2.06719e-24,2.03542e-24,2.0044e-24,1.97413e-24,1.94457e-24,1.91541e-24,1.88633e-24,1.85792e-24,1.83017e-24,1.80306e-24,1.77657e-24,1.75067e-24,1.72535e-24,1.7006e-24,1.6764e-24,1.65272e-24,1.62956e-24,1.6069e-24,1.58473e-24,1.56302e-24,1.54178e-24,1.52098e-24,1.50061e-24,1.48067e-24,1.46113e-24,1.44199e-24,1.42324e-24,1.40487e-24,1.38686e-24,1.36921e-24,1.3519e-24,
