Energy [keV],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,
Phot [cm-2],3.91623e-20,7.95401e-20,2.64923e-20,1.17573e-20,6.18318e-21,3.6339e-21,2.3094e-21,1.55526e-21,1.09522e-21,7.99098e-22,6.00085e-22,4.61525e-22,3.62166e-22,2.89115e-22,2.34241e-22,1.92247e-22,1.59582e-22,1.33804e-22,1.13201e-22,9.65522e-23,8.29543e-23,7.17594e-23,6.24625e-23,5.46803e-23,4.81185e-23,4.25486e-23,3.77915e-23,3.37053e-23,3.01767e-23,2.71145e-23,2.44449e-23,2.21074e-23,2.00525e-23,1.82392e-23,1.66332e-23,1.52061e-23,1.3934e-23,1.27966e-23,1.17767e-23,1.08597e-23,1.00332e-23,9.28627e-24,8.60981e-24,7.99577e-24,7.43721e-24,6.9281e-24,6.46315e-24,6.03775e-24,5.64783e-24,5.28985e-24,4.96063e-24,4.65739e-24,4.37767e-24,4.11925e-24,3.88019e-24,3.65874e-24,3.45332e-24,3.26255e-24,3.08516e-24,2.92002e-24,2.76611e-24,2.62251e-24,2.48839e-24,2.36299e-24,2.24563e-24,2.13568e-24,2.03259e-24,1.93583e-24,1.84495e-24,1.7595e-24,1.6791e-24,1.60338e-24,1.53203e-24,1.46473e-24,1.4012e-24,1.34121e-24,1.28449e-24,1.23085e-24,1.18008e-24,1.132e-24,1.08642e-24,1.04321e-24,1.0022e-24,9.63268e-25,9.26282e-25,8.91126e-25,8.57691e-25,8.25875e-25,7.95585e-25,7.66731e-25,7.39233e-25,7.13014e-25,6.88002e-25,6.64129e-25,6.41335e-25,6.1956e-25,5.98749e-25,5.78851e-25,5.59818e-25,5.41247e-25,5.2382e-25,5.07132e-25,4.91144e-25,4.75819e-25,4.61124e-25,4.47027e-25,4.33499e-25,4.20509e-25,4.08033e-25,3.96046e-25,3.84523e-25,3.73443e-25,3.62784e-25,3.52527e-25,3.42653e-25,3.33145e-25,3.23985e-25,3.15159e-25,3.0665e-25,2.98446e-25,2.90532e-25,2.82896e-25,2.75525e-25,2.68409e-25,2.61537e-25,2.54898e-25,2.48482e-25,2.4228e-25,2.36284e-25,2.30484e-25,2.24874e-25,2.19445e-25,2.1419e-25,2.09102e-25,2.04174e-25,1.99401e-25,1.94776e-25,1.90294e-25,1.85949e-25,1.81736e-25,1.77651e-25,1.73687e-25,1.69841e-25,1.66109e-25,1.62485e-25,1.58967e-25,1.55551e-25,1.52233e-25,1.49008e-25,
Compt [cm-2],5.44737e-25,1.37626e-24,2.12979e-24,2.76934e-24,3.30451e-24,3.75144e-24,4.12516e-24,4.43829e-24,4.7011e-24,4.92186e-24,5.10729e-24,5.26286e-24,5.39304e-24,5.50154e-24,5.59142e-24,5.67288e-24,5.74763e-24,5.81611e-24,5.87877e-24,5.93598e-24,5.98814e-24,6.03558e-24,6.07864e-24,6.11761e-24,6.1528e-24,6.18445e-24,6.21282e-24,6.23813e-24,6.26061e-24,6.28045e-24,6.29783e-24,6.31294e-24,6.32592e-24,6.33694e-24,6.34612e-24,6.3536e-24,6.35951e-24,6.36394e-24,6.36701e-24,6.36881e-24,6.36944e-24,6.36897e-24,6.36749e-24,6.36507e-24,6.36177e-24,6.35767e-24,6.35281e-24,6.34726e-24,6.34107e-24,6.33427e-24,6.32693e-24,6.31908e-24,6.31075e-24,6.30199e-24,6.29282e-24,6.28329e-24,6.27342e-24,6.26323e-24,6.25275e-24,6.24201e-24,6.23103e-24,6.21983e-24,6.20842e-24,6.19684e-24,6.18509e-24,6.17318e-24,6.16114e-24,6.14898e-24,6.13672e-24,6.12435e-24,6.1119e-24,6.09938e-24,6.08679e-24,6.07414e-24,6.06145e-24,6.04872e-24,6.03596e-24,6.02317e-24,6.01036e-24,5.99755e-24,5.98473e-24,5.9719e-24,5.95908e-24,5.94627e-24,5.93347e-24,5.92069e-24,5.90793e-24,5.8952e-24,5.88249e-24,5.86981e-24,5.85717e-24,5.84456e-24,5.83198e-24,5.81945e-24,5.80696e-24,5.79452e-24,5.78212e-24,5.76977e-24,5.75747e-24,5.74521e-24,5.73301e-24,5.72086e-24,5.70877e-24,5.69673e-24,5.68474e-24,5.67281e-24,5.66094e-24,5.64913e-24,5.63737e-24,5.62567e-24,5.61403e-24,5.60245e-24,5.59092e-24,5.57946e-24,5.56806e-24,5.55672e-24,5.54543e-24,5.53421e-24,5.52305e-24,5.51195e-24,5.50091e-24,5.48992e-24,5.479e-24,5.46814e-24,5.45734e-24,5.44659e-24,5.43591e-24,5.42529e-24,5.41472e-24,5.40422e-24,5.39377e-24,5.38338e-24,5.37305e-24,5.36278e-24,5.35256e-24,5.3424e-24,5.3323e-24,5.32226e-24,5.31227e-24,5.30233e-24,5.29246e-24,5.28264e-24,5.27287e-24,5.26316e-24,5.2535e-24,5.24389e-24,5.23434e-24,5.22484e-24,5.2154e-24,
Rayl [cm-2],6.04821e-23,7.53169e-23,6.60827e-23,5.58896e-23,4.71467e-23,3.98097e-23,3.37147e-23,2.87348e-23,2.46675e-23,2.13825e-23,1.87112e-23,1.65054e-23,1.46892e-23,1.31578e-23,1.18906e-23,1.07768e-23,9.82648e-24,9.01494e-24,8.31532e-24,7.70705e-24,7.14597e-24,6.65204e-24,6.21513e-24,5.82237e-24,5.45729e-24,5.13007e-24,4.83546e-24,4.5688e-24,4.31375e-24,4.08198e-24,3.87066e-24,3.67737e-24,3.50005e-24,3.33691e-24,3.18103e-24,3.03513e-24,2.90013e-24,2.77496e-24,2.65617e-24,2.54238e-24,2.43639e-24,2.3375e-24,2.24506e-24,2.15851e-24,2.0754e-24,1.9965e-24,1.92236e-24,1.8526e-24,1.78688e-24,1.72488e-24,1.66632e-24,1.61095e-24,1.55853e-24,1.50785e-24,1.45851e-24,1.4117e-24,1.36725e-24,1.32499e-24,1.28479e-24,1.24652e-24,1.21004e-24,1.17525e-24,1.1413e-24,1.10851e-24,1.07719e-24,1.04724e-24,1.01858e-24,9.91149e-25,9.64865e-25,9.39667e-25,9.15497e-25,8.92297e-25,8.70016e-25,8.48606e-25,8.28021e-25,8.08218e-25,7.89157e-25,7.70803e-25,7.52798e-25,7.35186e-25,7.18208e-25,7.01835e-25,6.86037e-25,6.70789e-25,6.56064e-25,6.41838e-25,6.28089e-25,6.14796e-25,6.01939e-25,5.89498e-25,5.77455e-25,5.65794e-25,5.54498e-25,5.43552e-25,5.32942e-25,5.22654e-25,5.12674e-25,5.02991e-25,4.93593e-25,4.84468e-25,4.75605e-25,4.66996e-25,4.58629e-25,4.50293e-25,4.42137e-25,4.34206e-25,4.26494e-25,4.18991e-25,4.1169e-25,4.04585e-25,3.97668e-25,3.90932e-25,3.84371e-25,3.77979e-25,3.7175e-25,3.65679e-25,3.59761e-25,3.5399e-25,3.48361e-25,3.42869e-25,3.37511e-25,3.32282e-25,3.27178e-25,3.22194e-25,3.17327e-25,3.12574e-25,3.0793e-25,3.03393e-25,2.98959e-25,2.94581e-25,2.90238e-25,2.85992e-25,2.81841e-25,2.77781e-25,2.7381e-25,2.69925e-25,2.66124e-25,2.62405e-25,2.58765e-25,2.55201e-25,2.51712e-25,2.48296e-25,2.44951e-25,2.41674e-25,2.38464e-25,2.35319e-25,2.32237e-25,2.29217e-25,2.26256e-25,
