Energy [keV],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,
Phot [cm-2],1.87747e-18,4.69836e-19,6.63632e-19,4.45996e-19,2.65425e-19,1.68804e-19,1.13683e-19,8.02191e-20,5.87996e-20,4.44711e-20,3.45262e-20,2.74058e-20,2.21705e-20,4.50149e-20,3.72495e-20,5.04477e-20,4.33831e-20,3.75625e-20,3.27301e-20,2.86884e-20,2.52843e-20,2.23983e-20,1.99362e-20,1.78235e-20,1.60006e-20,1.44196e-20,1.30418e-20,1.18356e-20,1.07751e-20,9.8389e-21,9.00931e-21,8.27153e-21,7.61317e-21,7.02379e-21,6.49456e-21,6.01795e-21,5.58755e-21,5.19786e-21,4.84417e-21,4.52237e-21,4.22893e-21,3.96078e-21,3.71522e-21,3.48991e-21,3.28279e-21,3.09205e-21,2.91608e-21,2.75346e-21,2.60296e-21,2.46344e-21,2.33391e-21,2.21349e-21,2.10139e-21,1.99688e-21,1.89933e-21,1.80817e-21,1.72288e-21,1.64297e-21,1.56804e-21,1.4977e-21,1.43159e-21,1.36941e-21,1.31085e-21,1.25565e-21,1.20358e-21,1.15442e-21,1.10795e-21,1.064e-21,1.0224e-21,9.82987e-22,9.45619e-22,9.10163e-22,8.76498e-22,8.4451e-22,8.14095e-22,7.85156e-22,7.57602e-22,7.31352e-22,7.06328e-22,6.82458e-22,6.59675e-22,6.37918e-22,6.17128e-22,5.97251e-22,5.78238e-22,5.60041e-22,5.42616e-22,5.25922e-22,2.41257e-21,2.34619e-21,2.2822e-21,2.22049e-21,2.16097e-21,2.10354e-21,2.04812e-21,1.99462e-21,1.94296e-21,1.89306e-21,1.84485e-21,1.79826e-21,1.75322e-21,1.70968e-21,1.66757e-21,1.62683e-21,1.58741e-21,1.54926e-21,1.51232e-21,1.47656e-21,1.44192e-21,1.40836e-21,1.37584e-21,1.34432e-21,1.31376e-21,1.28413e-21,1.25539e-21,1.22751e-21,1.20045e-21,1.1742e-21,1.14871e-21,1.12396e-21,1.09993e-21,1.07658e-21,1.0539e-21,1.03186e-21,1.01044e-21,9.89612e-22,9.69364e-22,9.49671e-22,9.30517e-22,9.11882e-22,8.9375e-22,8.76103e-22,8.58925e-22,8.422e-22,8.25915e-22,8.10055e-22,7.94605e-22,7.79553e-22,7.64886e-22,7.50592e-22,7.36659e-22,7.23075e-22,7.0983e-22,6.96914e-22,6.84316e-22,6.72026e-22,6.60035e-22,6.48334e-22,6.36914e-22,
Compt [cm-2],1.32568e-24,3.16988e-24,4.98158e-24,6.68966e-24,8.2848e-24,9.77228e-24,1.1161e-23,1.246e-23,1.36781e-23,1.48229e-23,1.59013e-23,1.69192e-23,1.78819e-23,1.87941e-23,1.96598e-23,2.05036e-23,2.13014e-23,2.20558e-23,2.27688e-23,2.34428e-23,2.40799e-23,2.4682e-23,2.5251e-23,2.57887e-23,2.62969e-23,2.67771e-23,2.72308e-23,2.76596e-23,2.80647e-23,2.84475e-23,2.88092e-23,2.9151e-23,2.94738e-23,2.97788e-23,3.00668e-23,3.03389e-23,3.05958e-23,3.08384e-23,3.10675e-23,3.12836e-23,3.14876e-23,3.16801e-23,3.18616e-23,3.20327e-23,3.2194e-23,3.2346e-23,3.24891e-23,3.26238e-23,3.27505e-23,3.28697e-23,3.29816e-23,3.30867e-23,3.31853e-23,3.32777e-23,3.33642e-23,3.34451e-23,3.35208e-23,3.35913e-23,3.3657e-23,3.37181e-23,3.37749e-23,3.38275e-23,3.38761e-23,3.39209e-23,3.39622e-23,3.4e-23,3.40345e-23,3.40659e-23,3.40942e-23,3.41198e-23,3.41426e-23,3.41628e-23,3.41806e-23,3.4196e-23,3.42091e-23,3.422e-23,3.42289e-23,3.42358e-23,3.42409e-23,3.42441e-23,3.42456e-23,3.42455e-23,3.42438e-23,3.42405e-23,3.42359e-23,3.42298e-23,3.42225e-23,3.42138e-23,3.4204e-23,3.4193e-23,3.41809e-23,3.41678e-23,3.41536e-23,3.41385e-23,3.41224e-23,3.41055e-23,3.40877e-23,3.40691e-23,3.40497e-23,3.40295e-23,3.40087e-23,3.39872e-23,3.3965e-23,3.39422e-23,3.39188e-23,3.38948e-23,3.38703e-23,3.38452e-23,3.38197e-23,3.37937e-23,3.37672e-23,3.37403e-23,3.37129e-23,3.36852e-23,3.36571e-23,3.36286e-23,3.35998e-23,3.35706e-23,3.35412e-23,3.35114e-23,3.34813e-23,3.3451e-23,3.34204e-23,3.33895e-23,3.33584e-23,3.33271e-23,3.32956e-23,3.32639e-23,3.32319e-23,3.31998e-23,3.31676e-23,3.31351e-23,3.31025e-23,3.30697e-23,3.30369e-23,3.30038e-23,3.29707e-23,3.29374e-23,3.2904e-23,3.28706e-23,3.2837e-23,3.28033e-23,3.27696e-23,3.27358e-23,3.27019e-23,3.26679e-23,3.26339e-23,3.25998e-23,3.25656e-23,
Rayl [cm-2],2.26957e-21,1.89431e-21,2.25201e-21,2.79942e-21,2.64305e-21,2.37429e-21,2.11146e-21,1.87394e-21,1.66283e-21,1.47465e-21,1.29907e-21,1.12134e-21,8.46859e-22,9.59487e-22,8.60603e-22,8.71307e-22,8.91448e-22,8.62795e-22,8.24018e-22,7.83137e-22,7.43152e-22,7.04106e-22,6.67698e-22,6.33044e-22,6.01688e-22,5.7106e-22,5.43159e-22,5.17632e-22,4.92793e-22,4.7006e-22,4.49187e-22,4.2941e-22,4.10675e-22,3.93369e-22,3.77137e-22,3.61472e-22,3.46926e-22,3.32925e-22,3.19604e-22,3.07182e-22,2.95277e-22,2.83744e-22,2.72952e-22,2.62837e-22,2.53342e-22,2.44415e-22,2.3601e-22,2.27944e-22,2.2013e-22,2.12752e-22,2.05778e-22,1.99178e-22,1.92925e-22,1.86963e-22,1.81048e-22,1.75432e-22,1.70095e-22,1.65018e-22,1.60081e-22,1.55272e-22,1.50689e-22,1.46319e-22,1.42148e-22,1.38165e-22,1.34357e-22,1.30715e-22,1.27084e-22,1.23601e-22,1.20266e-22,1.17069e-22,1.14003e-22,1.10986e-22,1.0802e-22,1.05173e-22,1.02438e-22,9.97973e-23,9.71041e-23,9.45154e-23,9.20257e-23,8.94569e-23,8.69552e-23,8.44579e-23,8.18765e-23,7.91986e-23,7.6339e-23,7.28711e-23,6.88333e-23,6.56591e-23,6.58776e-23,6.78956e-23,6.92496e-23,6.96808e-23,6.9547e-23,6.91573e-23,6.86398e-23,6.80228e-23,6.73192e-23,6.65918e-23,6.58457e-23,6.50282e-23,6.42301e-23,6.34505e-23,6.26325e-23,6.17941e-23,6.09762e-23,6.01779e-23,5.93786e-23,5.85436e-23,5.77291e-23,5.69344e-23,5.61588e-23,5.54017e-23,5.46625e-23,5.3912e-23,5.31508e-23,5.24078e-23,5.16823e-23,5.09738e-23,5.02817e-23,4.96055e-23,4.89447e-23,4.82988e-23,4.76384e-23,4.6989e-23,4.63542e-23,4.57335e-23,4.51266e-23,4.4533e-23,4.39523e-23,4.33841e-23,4.28281e-23,4.22839e-23,4.1732e-23,4.11882e-23,4.06558e-23,4.01346e-23,3.96242e-23,3.91243e-23,3.86346e-23,3.8155e-23,3.76849e-23,3.72243e-23,3.67729e-23,3.63303e-23,3.58964e-23,3.5471e-23,3.50537e-23,3.46445e-23,3.42295e-23,
