Energy [keV],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,
Phot [cm-2],3.19769e-19,5.21697e-20,1.74638e-20,7.87981e-21,4.02742e-20,2.47836e-20,1.63046e-20,1.12897e-20,8.13803e-21,6.0588e-21,4.63179e-21,3.61976e-21,2.88198e-21,2.33133e-21,1.91193e-21,1.58683e-21,1.33088e-21,1.1266e-21,9.61548e-22,8.2696e-22,7.15833e-22,6.23546e-22,5.46291e-22,4.81144e-22,4.25837e-22,3.7859e-22,3.37995e-22,3.02929e-22,2.72486e-22,2.45936e-22,2.22678e-22,2.02221e-22,1.84159e-22,1.68153e-22,1.53922e-22,1.41228e-22,1.2987e-22,1.19679e-22,1.10509e-22,1.02238e-22,9.47573e-23,8.79768e-23,8.18169e-23,7.62088e-23,7.10926e-23,6.64161e-23,6.21335e-23,5.82045e-23,5.45937e-23,5.127e-23,4.82056e-23,4.53759e-23,4.27592e-23,4.03361e-23,3.8089e-23,3.60026e-23,3.40628e-23,3.22572e-23,3.05744e-23,2.90044e-23,2.7538e-23,2.61668e-23,2.48833e-23,2.36808e-23,2.2553e-23,2.14942e-23,2.04995e-23,1.95639e-23,1.86834e-23,1.78538e-23,1.70717e-23,1.63338e-23,1.5637e-23,1.49785e-23,1.43557e-23,1.37664e-23,1.32083e-23,1.26795e-23,1.2178e-23,1.17021e-23,1.12503e-23,1.0821e-23,1.0413e-23,1.00249e-23,9.65547e-24,9.30373e-24,8.9686e-24,8.64914e-24,8.34446e-24,8.05371e-24,7.77614e-24,7.51101e-24,7.25764e-24,7.0154e-24,6.7837e-24,6.56198e-24,6.34971e-24,6.14641e-24,5.95162e-24,5.9826e-24,5.80076e-24,5.62618e-24,5.45851e-24,5.29742e-24,5.14258e-24,4.99369e-24,4.85047e-24,4.71266e-24,4.58e-24,4.45226e-24,4.3292e-24,4.21063e-24,4.09633e-24,3.98611e-24,3.8798e-24,3.77723e-24,3.67823e-24,3.58265e-24,3.49034e-24,3.40117e-24,3.31499e-24,3.2317e-24,3.15117e-24,3.07328e-24,2.99793e-24,2.92502e-24,2.85445e-24,2.78612e-24,2.71995e-24,2.65586e-24,2.59376e-24,2.53358e-24,2.47524e-24,2.41867e-24,2.36381e-24,2.3106e-24,2.25896e-24,2.20886e-24,2.16022e-24,2.11299e-24,2.06713e-24,2.02259e-24,1.97931e-24,1.93726e-24,1.8964e-24,1.85667e-24,1.81804e-24,1.78048e-24,1.74394e-24,
Compt [cm-2],8.55274e-25,2.05481e-24,3.12696e-24,4.04066e-24,4.8138e-24,5.46917e-24,6.02691e-24,6.50353e-24,6.91236e-24,7.26411e-24,7.56747e-24,7.82953e-24,8.05613e-24,8.2521e-24,8.42148e-24,8.57874e-24,8.72422e-24,8.85869e-24,8.98286e-24,9.0974e-24,9.20296e-24,9.30013e-24,9.38945e-24,9.47146e-24,9.54664e-24,9.61544e-24,9.6783e-24,9.7356e-24,9.78773e-24,9.83502e-24,9.8778e-24,9.91637e-24,9.95101e-24,9.98199e-24,1.00095e-23,1.00339e-23,1.00553e-23,1.00739e-23,1.00899e-23,1.01035e-23,1.01148e-23,1.0124e-23,1.01312e-23,1.01366e-23,1.01403e-23,1.01424e-23,1.0143e-23,1.01422e-23,1.014e-23,1.01367e-23,1.01322e-23,1.01267e-23,1.01202e-23,1.01128e-23,1.01045e-23,1.00954e-23,1.00856e-23,1.00751e-23,1.00639e-23,1.00522e-23,1.00399e-23,1.0027e-23,1.00137e-23,1e-23,9.98584e-24,9.9713e-24,9.95641e-24,9.94119e-24,9.92568e-24,9.90988e-24,9.89384e-24,9.87756e-24,9.86107e-24,9.84439e-24,9.82753e-24,9.81051e-24,9.79334e-24,9.77605e-24,9.75863e-24,9.74111e-24,9.7235e-24,9.70581e-24,9.68804e-24,9.67022e-24,9.65234e-24,9.63442e-24,9.61646e-24,9.59847e-24,9.58047e-24,9.56245e-24,9.54442e-24,9.52639e-24,9.50837e-24,9.49036e-24,9.47236e-24,9.45437e-24,9.43642e-24,9.41848e-24,9.40058e-24,9.38272e-24,9.36489e-24,9.3471e-24,9.32936e-24,9.31166e-24,9.29401e-24,9.27641e-24,9.25886e-24,9.24137e-24,9.22394e-24,9.20656e-24,9.18925e-24,9.17199e-24,9.1548e-24,9.13768e-24,9.12062e-24,9.10362e-24,9.0867e-24,9.06984e-24,9.05305e-24,9.03633e-24,9.01968e-24,9.0031e-24,8.98659e-24,8.97016e-24,8.9538e-24,8.93751e-24,8.92129e-24,8.90515e-24,8.88908e-24,8.87308e-24,8.85716e-24,8.84131e-24,8.82554e-24,8.80983e-24,8.79421e-24,8.77865e-24,8.76317e-24,8.74777e-24,8.73244e-24,8.71718e-24,8.70199e-24,8.68688e-24,8.67184e-24,8.65687e-24,8.64197e-24,8.62715e-24,8.6124e-24,8.59772e-24,8.58311e-24,
Rayl [cm-2],2.48758e-22,1.85808e-22,1.3932e-22,6.79347e-23,1.11192e-22,1.01135e-22,8.96904e-23,7.95719e-23,7.10963e-23,6.39241e-23,5.78089e-23,5.24697e-23,4.77363e-23,4.3587e-23,3.9929e-23,3.66341e-23,3.36429e-23,3.10156e-23,2.864e-23,2.65441e-23,2.46322e-23,2.29503e-23,2.14095e-23,2.00198e-23,1.87795e-23,1.76671e-23,1.661e-23,1.56516e-23,1.47837e-23,1.39947e-23,1.32752e-23,1.26168e-23,1.20127e-23,1.14568e-23,1.09438e-23,1.04694e-23,1.00173e-23,9.58588e-24,9.18497e-24,8.81167e-24,8.46341e-24,8.13794e-24,7.83324e-24,7.53775e-24,7.25648e-24,6.99228e-24,6.74375e-24,6.50965e-24,6.28885e-24,6.08032e-24,5.88316e-24,5.69652e-24,5.51964e-24,5.34584e-24,5.17882e-24,5.02021e-24,4.86945e-24,4.72601e-24,4.58941e-24,4.45922e-24,4.33503e-24,4.21457e-24,4.09644e-24,3.98358e-24,3.87568e-24,3.77243e-24,3.67357e-24,3.57886e-24,3.48805e-24,3.40094e-24,3.31731e-24,3.23699e-24,3.15969e-24,3.08221e-24,3.00771e-24,2.93603e-24,2.86704e-24,2.8006e-24,2.73659e-24,2.67488e-24,2.61536e-24,2.55794e-24,2.5025e-24,2.44897e-24,2.39724e-24,2.34725e-24,2.29891e-24,2.25214e-24,2.20578e-24,2.16061e-24,2.11688e-24,2.07453e-24,2.03351e-24,1.99375e-24,1.9552e-24,1.91782e-24,1.88156e-24,1.84637e-24,1.81221e-24,1.77904e-24,1.74683e-24,1.71553e-24,1.6851e-24,1.65553e-24,1.62677e-24,1.5988e-24,1.57158e-24,1.5451e-24,1.51927e-24,1.49322e-24,1.46786e-24,1.44316e-24,1.4191e-24,1.39566e-24,1.37282e-24,1.35056e-24,1.32885e-24,1.30768e-24,1.28703e-24,1.26689e-24,1.24723e-24,1.22804e-24,1.20931e-24,1.19103e-24,1.17317e-24,1.15572e-24,1.13868e-24,1.12203e-24,1.10575e-24,1.08984e-24,1.07429e-24,1.05908e-24,1.0442e-24,1.02965e-24,1.01541e-24,1.00148e-24,9.8785e-25,9.74505e-25,9.61129e-25,9.47993e-25,9.35131e-25,9.22537e-25,9.10201e-25,8.98119e-25,8.86282e-25,8.74684e-25,8.63318e-25,8.52179e-25,8.4126e-25,
