Energy [keV],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,
Phot [cm-2],1.82699e-19,2.8472e-20,9.10997e-21,3.95672e-21,2.03745e-21,1.17578e-21,7.34972e-22,4.87428e-22,3.38341e-22,2.43525e-22,1.80536e-22,1.37168e-22,1.06405e-22,8.40262e-23,6.7389e-23,5.47855e-23,4.50792e-23,3.74942e-23,3.14897e-23,2.66803e-23,2.27899e-23,1.96121e-23,1.69919e-23,1.48128e-23,1.29863e-23,1.14443e-23,1.01338e-23,9.01323e-24,8.04964e-24,7.21663e-24,6.49297e-24,5.86142e-24,5.30788e-24,4.82075e-24,4.39046e-24,4.009e-24,3.6697e-24,3.36694e-24,3.09597e-24,2.85276e-24,2.63388e-24,2.4364e-24,2.25777e-24,2.09583e-24,1.94869e-24,1.81471e-24,1.69248e-24,1.58074e-24,1.4784e-24,1.38451e-24,1.29822e-24,1.21879e-24,1.14556e-24,1.07793e-24,1.0154e-24,9.57495e-25,9.03799e-25,8.53945e-25,8.07597e-25,7.64458e-25,7.24258e-25,6.86754e-25,6.51728e-25,6.18981e-25,5.88332e-25,5.5962e-25,5.32695e-25,5.07423e-25,4.83681e-25,4.61356e-25,4.40346e-25,4.20558e-25,4.01904e-25,3.84306e-25,3.67692e-25,3.51995e-25,3.37154e-25,3.23111e-25,3.09816e-25,2.97219e-25,2.85277e-25,2.73947e-25,2.63193e-25,2.52978e-25,2.4327e-25,2.34038e-25,2.25255e-25,2.16892e-25,2.08927e-25,2.01337e-25,1.94099e-25,1.87195e-25,1.80605e-25,1.74312e-25,1.683e-25,1.62554e-25,1.57059e-25,1.51803e-25,1.46772e-25,1.41595e-25,1.37016e-25,1.3263e-25,1.28428e-25,1.244e-25,1.20537e-25,1.16831e-25,1.13275e-25,1.0986e-25,1.06579e-25,1.03427e-25,1.00397e-25,9.74838e-26,9.4681e-26,9.19838e-26,8.93874e-26,8.6887e-26,8.44783e-26,8.21573e-26,7.99199e-26,7.77624e-26,7.56814e-26,7.36735e-26,7.17356e-26,6.98646e-26,6.80576e-26,6.63121e-26,6.46255e-26,6.29952e-26,6.14189e-26,5.98946e-26,5.84199e-26,5.69931e-26,5.56121e-26,5.42751e-26,5.29804e-26,5.17264e-26,5.05114e-26,4.93341e-26,4.81928e-26,4.70864e-26,4.60134e-26,4.49727e-26,4.3963e-26,4.29832e-26,4.20321e-26,4.11088e-26,4.02123e-26,3.93416e-26,3.84958e-26,
Compt [cm-2],4.00662e-25,1.0505e-24,1.64953e-24,2.16024e-24,2.58731e-24,2.9427e-24,3.23825e-24,3.48415e-24,3.6888e-24,3.85901e-24,4.00036e-24,4.11737e-24,4.21375e-24,4.29259e-24,4.35642e-24,4.41348e-24,4.46563e-24,4.5132e-24,4.5565e-24,4.59584e-24,4.63148e-24,4.6637e-24,4.69274e-24,4.71881e-24,4.74213e-24,4.7629e-24,4.7813e-24,4.7975e-24,4.81165e-24,4.82391e-24,4.83441e-24,4.84328e-24,4.85063e-24,4.85657e-24,4.86121e-24,4.86465e-24,4.86696e-24,4.86824e-24,4.86855e-24,4.86797e-24,4.86656e-24,4.86439e-24,4.86151e-24,4.85798e-24,4.85384e-24,4.84914e-24,4.84392e-24,4.83822e-24,4.83209e-24,4.82555e-24,4.81863e-24,4.81137e-24,4.80379e-24,4.79592e-24,4.78778e-24,4.7794e-24,4.77079e-24,4.76198e-24,4.75299e-24,4.74383e-24,4.73451e-24,4.72505e-24,4.71547e-24,4.70578e-24,4.69599e-24,4.68611e-24,4.67615e-24,4.66612e-24,4.65603e-24,4.6459e-24,4.63571e-24,4.62549e-24,4.61525e-24,4.60497e-24,4.59469e-24,4.58439e-24,4.57408e-24,4.56377e-24,4.55346e-24,4.54316e-24,4.53287e-24,4.5226e-24,4.51234e-24,4.5021e-24,4.49189e-24,4.4817e-24,4.47154e-24,4.46141e-24,4.45131e-24,4.44124e-24,4.43122e-24,4.42123e-24,4.41128e-24,4.40137e-24,4.3915e-24,4.38167e-24,4.37189e-24,4.36216e-24,4.35246e-24,4.34282e-24,4.33322e-24,4.32368e-24,4.31418e-24,4.30472e-24,4.29532e-24,4.28597e-24,4.27667e-24,4.26741e-24,4.25821e-24,4.24906e-24,4.23996e-24,4.23091e-24,4.22191e-24,4.21296e-24,4.20407e-24,4.19522e-24,4.18643e-24,4.17768e-24,4.16899e-24,4.16035e-24,4.15176e-24,4.14321e-24,4.13472e-24,4.12628e-24,4.11789e-24,4.10954e-24,4.10125e-24,4.09301e-24,4.08481e-24,4.07666e-24,4.06857e-24,4.06051e-24,4.05251e-24,4.04456e-24,4.03665e-24,4.02878e-24,4.02097e-24,4.0132e-24,4.00548e-24,3.9978e-24,3.99016e-24,3.98258e-24,3.97503e-24,3.96753e-24,3.96008e-24,3.95266e-24,3.94529e-24,3.93797e-24,3.93068e-24,
Rayl [cm-2],5.35057e-23,4.89495e-23,3.90478e-23,3.07228e-23,2.43352e-23,1.95689e-23,1.60467e-23,1.34028e-23,1.13871e-23,9.82638e-24,8.60046e-24,7.58033e-24,6.76023e-24,6.08873e-24,5.53023e-24,5.04179e-24,4.61407e-24,4.24764e-24,3.92935e-24,3.63758e-24,3.38223e-24,3.15476e-24,2.94469e-24,2.75794e-24,2.58904e-24,2.43001e-24,2.287e-24,2.15786e-24,2.0366e-24,1.92443e-24,1.82227e-24,1.72891e-24,1.64336e-24,1.56473e-24,1.49226e-24,1.42224e-24,1.35751e-24,1.29754e-24,1.24126e-24,1.18672e-24,1.13596e-24,1.08863e-24,1.04443e-24,1.00307e-24,9.64321e-25,9.27953e-25,8.9349e-25,8.60395e-25,8.2923e-25,7.99845e-25,7.72104e-25,7.45885e-25,7.21077e-25,6.97577e-25,6.74798e-25,6.52823e-25,6.3196e-25,6.12136e-25,5.93282e-25,5.75333e-25,5.58234e-25,5.41929e-25,5.2637e-25,5.11511e-25,4.9731e-25,4.83729e-25,4.70317e-25,4.57474e-25,4.45172e-25,4.33382e-25,4.22074e-25,4.11224e-25,4.00805e-25,3.90795e-25,3.81173e-25,3.71919e-25,3.63014e-25,3.54441e-25,3.46183e-25,3.38224e-25,3.3055e-25,3.23147e-25,3.15931e-25,3.0882e-25,3.01954e-25,2.95323e-25,2.88915e-25,2.8272e-25,2.76729e-25,2.70933e-25,2.65324e-25,2.59893e-25,2.54633e-25,2.49537e-25,2.44598e-25,2.39809e-25,2.35165e-25,2.3066e-25,2.26287e-25,2.22043e-25,2.17921e-25,2.13918e-25,2.10028e-25,2.06248e-25,2.02573e-25,1.98906e-25,1.95332e-25,1.91856e-25,1.88474e-25,1.85182e-25,1.81978e-25,1.78859e-25,1.75821e-25,1.72861e-25,1.69978e-25,1.67167e-25,1.64428e-25,1.61757e-25,1.59152e-25,1.56611e-25,1.54132e-25,1.51713e-25,1.49352e-25,1.47047e-25,1.44797e-25,1.42599e-25,1.40452e-25,1.38354e-25,1.36305e-25,1.34302e-25,1.32343e-25,1.30429e-25,1.28557e-25,1.26726e-25,1.24935e-25,1.23149e-25,1.21396e-25,1.1968e-25,1.18002e-25,1.16359e-25,1.1475e-25,1.13175e-25,1.11633e-25,1.10122e-25,1.08642e-25,1.07193e-25,1.05773e-25,1.04381e-25,1.03017e-25,
